PAYIN_ID|REFBILL_NO|TRANSFER_DATE|TRAN_DATE|BUS_DATE|SHIFT_DESCRIPTION|LAST_CLOSE_SHIFT_DT|FILEPATH|FILENAME|TYPE|PAYMENT_TYPE|AMOUNTREC|AMOUNT|AMOUNT_DIFF|REMARK|STATUS_SAP|STATUS|NO_SALE_STATUS|CREATEDATE|CREATEBY|UPDATEDATE|UPDATEBY
37|131120141|13/11/2557|13/11/2557|13/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 13/11/2557 00:01:10 - 13/11/2557 13:51:21|13/11/2557 13:51:21|D:\6211\20141113\|Payin1.jpg|1|1|168746.3000|168747.0000|0.7000||1|3|0|13/11/2557 13:55:46|2|13/11/2557 15:27:19|2
38|121120142|13/11/2557|13/11/2557|12/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 12/11/2557 13:51:21 - 12/11/2557 23:56:00,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141113\|Payin2.jpg|2|1|161242.0000|161242.0000|0.0000||1|3|0|13/11/2557 13:55:46|2|13/11/2557 15:27:23|2
39||13/11/2557|13/11/2557|12/11/2557|||D:\6211\20141113\|report.pdf|3|1||305504.0000||||3||13/11/2557 13:55:46|2|13/11/2557 15:27:14|2
40|141120141|14/11/2557|14/11/2557|14/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 14/11/2557 00:01:04 - 14/11/2557 14:04:37|14/11/2557 14:04:37|D:\6211\20141114\|Payin1.jpg|1|1|173664.5000|173665.0000|0.5000||1|3|0|14/11/2557 14:06:24|1|14/11/2557 15:51:12|1
41|131120142|14/11/2557|14/11/2557|13/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 13/11/2557 13:51:34 - 13/11/2557 23:55:36,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141114\|Payin2.jpg|2|1|147758.4000|147759.0000|0.6000||1|3|0|14/11/2557 14:06:24|1|14/11/2557 15:51:20|1
42||14/11/2557|14/11/2557|13/11/2557|||D:\6211\20141114\|report.pdf|3|1||316505.4000||||3||14/11/2557 14:06:24|1|14/11/2557 15:50:59|1
43|151120141|15/11/2557|15/11/2557|15/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 15/11/2557 00:01:32 - 15/11/2557 13:54:59|15/11/2557 13:54:59|D:\6211\20141115\|Payin1.jpg|1|1|179263.3000|179264.0000|0.7000||1|3|0|15/11/2557 15:40:11|1|15/11/2557 16:47:16|1
44|141120142|15/11/2557|15/11/2557|14/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 14/11/2557 14:04:55 - 14/11/2557 23:55:23,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141115\|Payin2.jpg|2|1|172772.1000|172773.0000|0.9000||1|3|0|15/11/2557 15:40:11|1|15/11/2557 16:47:22|1
45||15/11/2557|15/11/2557|14/11/2557|||D:\6211\20141115\|report.pdf|3|1||346437.1000||||3||15/11/2557 15:40:11|1|15/11/2557 16:47:08|1
46|161120141|16/11/2557|16/11/2557|16/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 16/11/2557 00:01:01 - 16/11/2557 13:51:03|16/11/2557 13:51:03|D:\6211\20141116\|Payin1.jpg|1|1|163562.6000|163563.0000|0.4000||1|3|0|16/11/2557 13:54:08|1|16/11/2557 15:04:55|ADMIN
47|151120142|16/11/2557|16/11/2557|15/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 15/11/2557 13:55:11 - 15/11/2557 23:55:14,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141116\|Payin2.jpg|2|1|169096.4300|169097.0000|0.5700||1|3|0|16/11/2557 13:54:08|1|16/11/2557 15:04:58|ADMIN
48||16/11/2557|16/11/2557|15/11/2557|||D:\6211\20141116\|report.pdf|3|1||348360.4300||||3||16/11/2557 13:54:08|1|16/11/2557 15:04:50|ADMIN
49|171120141|17/11/2557|17/11/2557|17/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 17/11/2557 00:01:41 - 17/11/2557 13:52:15|17/11/2557 13:52:15|D:\6211\20141117\|Payin1.jpg|1|1|173450.9000|173451.0000|0.1000||1|3|0|17/11/2557 14:08:47|1|17/11/2557 15:40:13|1
50|161120142|17/11/2557|17/11/2557|16/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 16/11/2557 13:51:31 - 16/11/2557 23:55:47,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141117\|Payin2.jpg|2|1|170506.6000|170507.0000|0.4000||1|3|0|17/11/2557 14:08:47|1|17/11/2557 15:40:16|1
51||17/11/2557|17/11/2557|16/11/2557|||D:\6211\20141117\|report.pdf|3|1||334069.6000||||3||17/11/2557 14:08:47|1|17/11/2557 15:40:09|1
52|181120141|18/11/2557|18/11/2557|18/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 3 18/11/2557 00:01:10 - 18/11/2557 14:02:25|18/11/2557 14:02:25|D:\6211\20141118\|Payin1.jpg|1|1|152608.2000|152609.0000|0.8000||1|3|0|18/11/2557 14:37:25|1|18/11/2557 16:35:16|2
53|171120142|18/11/2557|18/11/2557|17/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 17/11/2557 13:52:35 - 17/11/2557 23:55:46,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141118\|Payin2.jpg|2|1|159148.5000|159149.0000|0.5000||1|3|0|18/11/2557 14:37:25|1|18/11/2557 16:35:19|2
54||18/11/2557|18/11/2557|17/11/2557|||D:\6211\20141118\|report.pdf|3|1||332599.5000||||3||18/11/2557 14:37:25|1|18/11/2557 16:35:13|2
55|191120141|19/11/2557|19/11/2557|19/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 19/11/2557 00:01:20 - 19/11/2557 13:52:51|19/11/2557 13:52:51|D:\6211\20141119\|Payin1.jpg|1|1|165229.9000|165230.0000|0.1000||1|3|0|19/11/2557 14:01:48|1|19/11/2557 16:40:07|1
56|181120142|19/11/2557|19/11/2557|18/11/2557|POS เครื่องที่ 1 จากกะที่ 4 - 5 18/11/2557 14:06:19 - 18/11/2557 23:55:30,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141119\|Payin2.jpg|2|1|141493.0000|141493.0000|0.0000||1|3|0|19/11/2557 14:01:48|1|19/11/2557 16:40:18|1
57||19/11/2557|19/11/2557|18/11/2557|||D:\6211\20141119\|report.pdf|3|1||294102.0000||||3||19/11/2557 14:01:48|1|19/11/2557 16:39:45|1
58|201120141|20/11/2557|20/11/2557|20/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 20/11/2557 00:01:09 - 20/11/2557 13:51:30|20/11/2557 13:51:30|D:\6211\20141120\|Payin1.jpg|1|1|169233.6000|169234.0000|0.4000||1|3|0|20/11/2557 13:57:44|1|20/11/2557 15:19:27|1
59|191120142|20/11/2557|20/11/2557|19/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 19/11/2557 13:53:14 - 19/11/2557 23:55:33,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141120\|Payin2.jpg|2|1|144270.1000|144271.0000|0.9000||1|3|0|20/11/2557 13:57:44|1|20/11/2557 15:19:31|1
60||20/11/2557|20/11/2557|19/11/2557|||D:\6211\20141120\|report.pdf|3|1||309500.1000||||3||20/11/2557 13:57:44|1|20/11/2557 15:19:24|1
61|211120141|21/11/2557|21/11/2557|21/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 21/11/2557 00:01:10 - 21/11/2557 13:56:00|21/11/2557 13:56:00|D:\6211\20141121\|Payin1.jpg|1|1|163802.8000|163803.0000|0.2000||1|3|0|21/11/2557 14:00:43|1|22/11/2557 12:47:21|1
62|201120142|21/11/2557|21/11/2557|20/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 20/11/2557 13:52:55 - 20/11/2557 23:55:57,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141121\|Payin2.jpg|2|1|163526.9000|163527.0000|0.1000||1|3|0|21/11/2557 14:00:43|1|22/11/2557 12:47:24|1
63||21/11/2557|21/11/2557|20/11/2557|||D:\6211\20141121\|report.pdf|3|1||332760.9000||||3||21/11/2557 14:00:43|1|21/11/2557 16:18:46|1
64|221120141|22/11/2557|22/11/2557|22/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 22/11/2557 00:00:19 - 22/11/2557 13:56:01|22/11/2557 13:56:01|D:\6211\20141122\|Payin1.jpg|1|1|170536.3000|170537.0000|0.7000||1|3|0|22/11/2557 14:02:55|1|22/11/2557 15:40:02|1
65|211120142|22/11/2557|22/11/2557|21/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 21/11/2557 13:56:13 - 21/11/2557 23:55:50,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141122\|Payin2.jpg|2|1|173216.4000|173217.0000|0.6000||1|3|0|22/11/2557 14:02:55|1|22/11/2557 15:40:05|1
66||22/11/2557|22/11/2557|21/11/2557|||D:\6211\20141122\|report.pdf|3|1||337019.4000||||3||22/11/2557 14:02:55|1|22/11/2557 15:39:57|1
67|231120141|23/11/2557|23/11/2557|23/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 23/11/2557 00:01:01 - 23/11/2557 13:53:40|23/11/2557 13:53:40|D:\6211\20141123\|Payin1.jpg|1|1|153250.9000|153251.0000|0.1000||1|3|0|23/11/2557 14:15:10|1|23/11/2557 16:49:13|1
68|221120142|23/11/2557|23/11/2557|22/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 22/11/2557 13:56:19 - 22/11/2557 23:57:25,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141123\|Payin2.jpg|2|1|144857.4000|144858.0000|0.6000||1|3|0|23/11/2557 14:15:10|1|23/11/2557 16:49:16|1
69||23/11/2557|23/11/2557|22/11/2557|||D:\6211\20141123\|report.pdf|3|1||315394.4000||||3||23/11/2557 14:15:10|1|23/11/2557 16:49:10|1
70|241120141|24/11/2557|24/11/2557|24/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 24/11/2557 00:01:11 - 24/11/2557 13:51:44|24/11/2557 13:51:44|D:\6211\20141124\|Payin1.jpg|1|1|169971.7000|169972.0000|0.3000||1|3|0|24/11/2557 13:55:51|1|24/11/2557 15:01:15|1
71|231120142|24/11/2557|24/11/2557|23/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 23/11/2557 13:53:53 - 23/11/2557 23:55:31,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141124\|Payin2.jpg|2|1|167740.0000|167740.0000|0.0000||1|3|0|24/11/2557 13:55:51|1|24/11/2557 15:01:18|1
72||24/11/2557|24/11/2557|23/11/2557|||D:\6211\20141124\|report.pdf|3|1||320991.0000||||3||24/11/2557 13:55:51|1|24/11/2557 15:01:12|1
73|251120141|25/11/2557|25/11/2557|25/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 3 25/11/2557 00:01:01 - 25/11/2557 13:51:23|25/11/2557 13:51:23|D:\6211\20141125\|Payin1.jpg|1|1|158058.4000|158059.0000|0.6000||1|3|0|25/11/2557 13:58:07|1|25/11/2557 15:50:01|1
74|241120142|25/11/2557|25/11/2557|24/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 24/11/2557 13:52:03 - 24/11/2557 23:57:11,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141125\|Payin2.jpg|2|1|162999.7000|163000.0000|0.3000||1|3|0|25/11/2557 13:58:07|1|25/11/2557 15:50:04|1
75||25/11/2557|25/11/2557|24/11/2557|||D:\6211\20141125\|report.pdf|3|1||332971.7000||||3||25/11/2557 13:58:07|1|25/11/2557 15:49:58|1
76|261120141|26/11/2557|26/11/2557|26/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 26/11/2557 00:01:01 - 26/11/2557 13:51:23|26/11/2557 13:51:23|D:\6211\20141126\|Payin1.jpg|1|1|145223.8000|145224.0000|0.2000||1|3|0|26/11/2557 14:00:39|1|26/11/2557 15:14:24|1
77|251120142|26/11/2557|26/11/2557|25/11/2557|POS เครื่องที่ 1 จากกะที่ 4 - 5 25/11/2557 13:51:42 - 25/11/2557 23:55:32,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141126\|Payin2.jpg|2|1|171556.6600|171557.0000|0.3400||1|3|0|26/11/2557 14:00:39|1|26/11/2557 15:14:27|1
78||26/11/2557|26/11/2557|25/11/2557|||D:\6211\20141126\|report.pdf|3|1||329615.6600||||3||26/11/2557 14:00:39|1|26/11/2557 15:14:21|1
79|271120141|27/11/2557|27/11/2557|27/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 27/11/2557 00:01:19 - 27/11/2557 13:49:33|27/11/2557 13:49:33|D:\6211\20141127\|Payin1.jpg|1|1|156552.0000|156552.0000|0.0000||1|3|0|27/11/2557 14:00:11|1|27/11/2557 15:24:34|1
80|261120142|27/11/2557|27/11/2557|26/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 26/11/2557 13:51:32 - 26/11/2557 23:56:26,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141127\|Payin2.jpg|2|1|170891.6000|170892.0000|0.4000||1|3|0|27/11/2557 14:00:11|1|27/11/2557 15:24:42|1
81||27/11/2557|27/11/2557|26/11/2557|||D:\6211\20141127\|report.pdf|3|1||316115.6000||||3||27/11/2557 14:00:11|1|27/11/2557 15:24:25|1
82|281120141|28/11/2557|28/11/2557|28/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 28/11/2557 00:01:04 - 28/11/2557 13:55:40|28/11/2557 13:55:40|D:\6211\20141128\|Payin1.jpg|1|1|194747.5000|194748.0000|0.5000||1|3|0|28/11/2557 14:02:02|1|28/11/2557 15:33:53|1
83|271120142|28/11/2557|28/11/2557|27/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 27/11/2557 13:49:54 - 27/11/2557 23:55:52,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141128\|Payin2.jpg|2|1|176432.5000|176433.0000|0.5000||1|3|0|28/11/2557 14:02:02|1|28/11/2557 15:33:56|1
84||28/11/2557|28/11/2557|27/11/2557|||D:\6211\20141128\|report.pdf|3|1||332984.5000||||3||28/11/2557 14:02:02|1|28/11/2557 15:33:48|1
85|291120141|29/11/2557|29/11/2557|29/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 29/11/2557 00:01:18 - 29/11/2557 13:50:56|29/11/2557 13:50:56|D:\6211\20141129\|Payin1.jpg|1|1|188968.1000|188969.0000|0.9000||1|3|0|29/11/2557 14:06:14|1|30/11/2557 12:10:24|1
86|281120142|29/11/2557|29/11/2557|28/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 28/11/2557 13:55:49 - 28/11/2557 23:56:55,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141129\|Payin2.jpg|2|1|187094.0000|187094.0000|0.0000||1|3|0|29/11/2557 14:06:14|1|30/11/2557 12:10:28|1
87||29/11/2557|29/11/2557|28/11/2557|||D:\6211\20141129\|report.pdf|3|1||381842.0000||||3||29/11/2557 14:06:14|1|30/11/2557 12:10:21|1
88|301120141|30/11/2557|30/11/2557|30/11/2557|POS เครื่องที่ 1 จากกะที่ 1 - 4 30/11/2557 00:01:12 - 30/11/2557 13:51:23|30/11/2557 13:51:23|D:\6211\20141130\|Payin1.jpg|1|1|189091.6000|189092.0000|0.4000||1|3|0|30/11/2557 15:30:43|1|30/11/2557 17:27:11|1
89|291120142|30/11/2557|30/11/2557|29/11/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 29/11/2557 13:51:05 - 29/11/2557 23:56:27,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141130\|Payin2.jpg|2|1|168019.7000|168020.0000|0.3000||1|3|0|30/11/2557 15:30:43|1|30/11/2557 17:27:14|1
90||30/11/2557|30/11/2557|29/11/2557|||D:\6211\20141130\|report.pdf|3|1||356988.7000||||3||30/11/2557 15:30:43|1|30/11/2557 17:27:08|1
91|011220141|1/12/2557|1/12/2557|1/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 01/12/2557 00:01:16 - 01/12/2557 13:50:24|1/12/2557 13:50:24|D:\6211\20141201\|Payin1.jpg|1|1|183804.2000|183805.0000|0.8000||1|3|0|1/12/2557 14:13:22|1|2/12/2557 12:18:14|ADMIN
92|301120142|1/12/2557|1/12/2557|30/11/2557|POS เครื่องที่ 1 จากกะที่ 5 - 6 30/11/2557 13:51:47 - 30/11/2557 23:56:16,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141201\|Payin2.jpg|2|1|178585.2000|178586.0000|0.8000||1|3|0|1/12/2557 14:13:22|1|2/12/2557 12:18:17|ADMIN
93||1/12/2557|1/12/2557|30/11/2557|||D:\6211\20141201\|report.pdf|3|1||367677.2000||||3||1/12/2557 14:13:22|1|2/12/2557 12:18:11|ADMIN
94|021220141|2/12/2557|2/12/2557|2/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 3 02/12/2557 00:01:06 - 02/12/2557 13:49:58|2/12/2557 13:49:58|D:\6211\20141202\|Payin1.jpg|1|1|184633.7000|184634.0000|0.3000||2|3|0|2/12/2557 13:51:16|1|2/12/2557 15:41:29|1
95|011220142|2/12/2557|2/12/2557|1/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 01/12/2557 13:51:16 - 01/12/2557 23:56:55,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141202\|Payin2.jpg|2|1|126563.9000|126564.0000|0.1000||2|3|0|2/12/2557 13:51:16|1|2/12/2557 15:41:32|1
96||2/12/2557|2/12/2557|1/12/2557|||D:\6211\20141202\|report.pdf|3|1||310368.9000||||3||2/12/2557 13:51:16|1|2/12/2557 15:41:23|1
97|031220141|3/12/2557|3/12/2557|3/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 03/12/2557 00:01:33 - 03/12/2557 13:50:38|3/12/2557 13:50:38|D:\6211\20141203\|Payin1.jpg|1|1|136847.9000|136848.0000|0.1000||2|3|0|3/12/2557 13:55:52|1|3/12/2557 15:59:39|1
98|021220142|3/12/2557|3/12/2557|2/12/2557|POS เครื่องที่ 1 จากกะที่ 4 - 5 02/12/2557 13:50:14 - 02/12/2557 23:57:09,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141203\|Payin2.jpg|2|1|177152.5000|177153.0000|0.5000||2|3|0|3/12/2557 13:55:52|1|3/12/2557 15:59:43|1
99||3/12/2557|3/12/2557|2/12/2557|||D:\6211\20141203\|report.pdf|3|1||361786.5000||||3||3/12/2557 13:55:52|1|3/12/2557 15:59:36|1
100|041220141|4/12/2557|4/12/2557|4/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 04/12/2557 00:01:01 - 04/12/2557 13:50:53|4/12/2557 13:50:53|D:\6211\20141204\|Payin1.jpg|1|1|162323.0100|162324.0000|0.9900||2|3|0|4/12/2557 14:01:53|1|4/12/2557 15:41:53|1
101|031220142|4/12/2557|4/12/2557|3/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 03/12/2557 13:51:03 - 03/12/2557 23:50:23,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141204\|Payin2.jpg|2|1|172558.2000|172559.0000|0.8000||2|3|0|4/12/2557 14:01:53|1|4/12/2557 15:41:56|1
102||4/12/2557|4/12/2557|3/12/2557|||D:\6211\20141204\|report.pdf|3|1||309406.2000||||3||4/12/2557 14:01:53|1|4/12/2557 15:41:50|1
103|051220141|5/12/2557|5/12/2557|5/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 05/12/2557 00:01:08 - 05/12/2557 13:49:18|5/12/2557 13:49:18|D:\6211\20141205\|Payin1.jpg|1|1|197133.0000|197133.0000|0.0000||2|3|0|5/12/2557 14:13:19|1|5/12/2557 15:09:40|1
104|041220142|5/12/2557|5/12/2557|4/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 04/12/2557 13:51:04 - 04/12/2557 23:58:06,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141205\|Payin2.jpg|2|1|202564.7100|202565.0000|0.2900||2|3|0|5/12/2557 14:13:19|1|5/12/2557 15:09:43|1
105||5/12/2557|5/12/2557|4/12/2557|||D:\6211\20141205\|report.pdf|3|1||364888.7100||||3||5/12/2557 14:13:19|1|5/12/2557 15:09:37|1
106|061220141|6/12/2557|6/12/2557|6/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 06/12/2557 00:01:02 - 06/12/2557 13:52:26|6/12/2557 13:52:26|D:\6211\20141206\|Payin1.jpg|1|1|155470.3000|155471.0000|0.7000||2|3|0|6/12/2557 14:18:40|1|6/12/2557 15:56:08|1
107|051220142|6/12/2557|6/12/2557|5/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 05/12/2557 13:49:37 - 05/12/2557 23:52:48,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141206\|Payin2.jpg|2|1|144102.9000|144103.0000|0.1000||2|3|0|6/12/2557 14:18:40|1|6/12/2557 15:56:12|1
108||6/12/2557|6/12/2557|5/12/2557|||D:\6211\20141206\|report.pdf|3|1||341235.9000||||3||6/12/2557 14:18:40|1|6/12/2557 15:56:05|1
109|071220141|7/12/2557|7/12/2557|7/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 07/12/2557 00:01:35 - 07/12/2557 13:54:13|7/12/2557 13:54:13|D:\6211\20141207\|Payin1.jpg|1|1|155070.2000|155071.0000|0.8000||2|3|0|7/12/2557 14:11:52|1|7/12/2557 14:58:42|1
110|061220142|7/12/2557|7/12/2557|6/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 06/12/2557 13:54:01 - 06/12/2557 23:59:03,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141207\|Payin2.jpg|2|1|115479.8000|115480.0000|0.2000||2|3|0|7/12/2557 14:11:52|1|7/12/2557 14:58:45|1
111||7/12/2557|7/12/2557|6/12/2557|||D:\6211\20141207\|report.pdf|3|1||270950.8000||||3||7/12/2557 14:11:52|1|7/12/2557 14:58:40|1
112|081220141|8/12/2557|8/12/2557|8/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 08/12/2557 00:01:01 - 08/12/2557 13:54:09|8/12/2557 13:54:09|D:\6211\20141208\|Payin1.jpg|1|1|169136.2000|169137.0000|0.8000||2|3|0|8/12/2557 14:01:55|1|8/12/2557 15:20:01|1
113|071220142|8/12/2557|8/12/2557|7/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 07/12/2557 13:54:34 - 07/12/2557 23:52:38,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141208\|Payin2.jpg|2|1|150476.8000|150477.0000|0.2000||2|3|0|8/12/2557 14:01:55|1|8/12/2557 15:20:05|1
114||8/12/2557|8/12/2557|7/12/2557|||D:\6211\20141208\|report.pdf|3|1||305547.8000||||3||8/12/2557 14:01:55|1|8/12/2557 15:19:58|1
115|091220141|9/12/2557|9/12/2557|9/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 09/12/2557 00:02:22 - 09/12/2557 13:51:10|9/12/2557 13:51:10|D:\6211\20141209\|Payin1.jpg|1|1|169195.1000|169196.0000|0.9000||2|3|0|9/12/2557 13:59:47|1|9/12/2557 15:25:08|1
116|081220142|9/12/2557|9/12/2557|8/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 08/12/2557 13:55:27 - 08/12/2557 23:58:12,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141209\|Payin2.jpg|2|1|158580.6000|158581.0000|0.4000||2|3|0|9/12/2557 13:59:47|1|9/12/2557 15:25:11|1
117||9/12/2557|9/12/2557|8/12/2557|||D:\6211\20141209\|report.pdf|3|1||327717.6000||||3||9/12/2557 13:59:47|1|9/12/2557 15:25:05|1
118|101220141|10/12/2557|10/12/2557|10/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 3 10/12/2557 00:01:01 - 10/12/2557 13:51:45|10/12/2557 13:51:45|D:\6211\20141210\|Payin1.jpg|1|1|158066.4000|158067.0000|0.6000||2|3|0|10/12/2557 14:01:44|1|10/12/2557 16:44:35|1
119|091220142|10/12/2557|10/12/2557|9/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 09/12/2557 13:51:54 - 09/12/2557 23:53:42,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20141210\|Payin2.jpg|2|1|156947.5000|156948.0000|0.5000||2|3|0|10/12/2557 14:01:44|1|10/12/2557 16:44:37|1
120||10/12/2557|10/12/2557|9/12/2557|||D:\6211\20141210\|report.pdf|3|1||326143.5000||||3||10/12/2557 14:01:44|1|10/12/2557 16:44:32|1
121|111220141|11/12/2557|11/12/2557|11/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 11/12/2557 00:01:07 - 11/12/2557 13:55:19|11/12/2557 13:55:19|D:\6211\20141211\|Payin1.jpg|1|1|151749.7100|151750.0000|0.2900||1|3|0|11/12/2557 14:15:46|1|11/12/2557 15:47:06|1
122|101220142|11/12/2557|11/12/2557|10/12/2557|POS เครื่องที่ 1 จากกะที่ 4 - 5 10/12/2557 13:54:00 - 10/12/2557 23:53:20,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141211\|Payin2.jpg|2|1|138739.5000|138740.0000|0.5000||1|3|0|11/12/2557 14:15:46|1|11/12/2557 15:47:10|1
123||11/12/2557|11/12/2557|10/12/2557|||D:\6211\20141211\|report.pdf|3|1||296806.5000||||3||11/12/2557 14:15:46|1|11/12/2557 15:47:03|1
124|121220141|12/12/2557|12/12/2557|12/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 3 12/12/2557 00:01:04 - 12/12/2557 13:55:17|12/12/2557 13:55:17|D:\6211\20141212\|Payin1.jpg|1|1|165219.6000|165220.0000|0.4000||1|3|0|12/12/2557 14:04:37|1|12/12/2557 15:35:32|1
125|111220142|12/12/2557|12/12/2557|11/12/2557|POS เครื่องที่ 1 จากกะที่ 3 - 4 11/12/2557 13:55:34 - 11/12/2557 23:55:22,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20141212\|Payin2.jpg|2|1|169638.3100|169639.0000|0.6900||1|3|0|12/12/2557 14:04:37|1|12/12/2557 15:35:36|1
126||12/12/2557|12/12/2557|11/12/2557|||D:\6211\20141212\|report.pdf|3|1||321388.3100||||3||12/12/2557 14:04:37|1|12/12/2557 15:35:28|1
127|131220141|13/12/2557|13/12/2557|13/12/2557|POS เครื่องที่ 1 จากกะที่ 1 - 2 13/12/2557 00:01:04 - 13/12/2557 13:53:30|13/12/2557 13:53:30|D:\6211\20141213\|Payin1.jpg|1|1|166649.7900|166650.0000|0.2100||1|3|0|13/12/2557 14:30:57|1|13/12/2557 17:13:25|1
