MAT_ID|BASE_UOM|ALTERNATIVE_UOM|NUMERATOR|DENOMINATOR|NORMAL_SIZE_L|BASE_UOM_BLOCK|DAY_ID|SHIFT_NO|CREATEDATE|MODDATE|MODBY
400107|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400108|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400109|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400110|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400111|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400112|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400113|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400114|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400115|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400116|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400117|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400118|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400119|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400120|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400121|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400122|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400123|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400124|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400125|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400126|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400127|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400128|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400129|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400130|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400131|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400132|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400133|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400134|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400135|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400136|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400137|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400138|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400139|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400140|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400141|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400142|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400143|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400144|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400145|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400146|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400147|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400148|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400149|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400150|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400151|DR|L|1.00000|205.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400152|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400153|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400154|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400155|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400156|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400157|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400158|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400159|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400160|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400161|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400162|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400163|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400164|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400165|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400166|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400167|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400168|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400169|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400170|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400171|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400172|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400173|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400174|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400175|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400176|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400177|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400178|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400179|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400180|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400181|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400182|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400183|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400184|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400185|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400186|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400187|KAN|L|1000.00000|3785.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400188|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400189|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400190|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400191|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400192|KAN|L|10.00000|332.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400193|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400194|DR|L|1.00000|50.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400195|DR|L|1.00000|15.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400196|KAN|L|1000.00000|3785.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400197|KAN|L|100.00000|88.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400198|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400199|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400200|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400201|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400202|KAN|L|1000.00000|946.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400203|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400204|DR|L|1.00000|50.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400205|DR|L|1.00000|15.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400206|DR|L|1.00000|208.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400207|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400208|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400209|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400210|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400211|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400212|KAN|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400213|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400214|DR|L|1.00000|15.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400215|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400216|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400217|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400218|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400219|KAN|L|1.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400220|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400221|DR|L|1.00000|15.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400222|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400223|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400224|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400225|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400226|DR|L|100.00000|1892.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400227|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400228|KAN|L|1000.00000|3785.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400229|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400230|DR|L|1.00000|50.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400231|DR|L|1.00000|15.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400232|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400233|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400234|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400235|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400236|KAN|L|1000.00000|946.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400237|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400238|DR|L|1.00000|50.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400239|DR|L|1.00000|15.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400240|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400241|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400242|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400243|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400244|PAK|L|100.00000|2147.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400245|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400246|KAN|L|1000.00000|3785.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400247|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400248|DR|L|1.00000|15.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400249|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400250|BOT|L|1.00000|2.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400251|PAK|L|1.00000|12.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400252|BOT|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:14|17/12/2558 19:30:14|Opass Chaisiri : 0892067304
400253|DR|L|1.00000|205.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400254|DR|L|1.00000|180.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400255|KAN|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400256|PAK|L|100.00000|816.00000|| |0|0|17/12/2558 19:30:11|17/12/2558 19:30:11|Opass Chaisiri : 0892067304
400257|BOT|L|100.00000|17.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400258|KAN|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400259|KAN|L|10.00000|5.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400260|KAN|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400261|KAN|L|100.00000|337.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400262|KAN|L|100.00000|337.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400263|PAK|L|1.00000|16.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400264|PAK|L|1.00000|24.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400265|PAK|L|1.00000|20.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400266|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400267|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400268|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400269|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400270|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400271|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400272|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400273|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400274|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400275|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400276|DR|L|1.00000|209.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400277|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400278|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400279|DR|L|10.00000|3168.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400280|DR|L|100.00000|3168.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400281|DR|L|10.00000|3168.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400282|DR|L|100.00000|3168.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400283|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400284|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400285|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400286|PAK|L|1.00000|30.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400287|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400288|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400289|PAK|L|1.00000|30.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400290|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400291|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400292|PAK|L|1.00000|30.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400293|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400294|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400295|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400296|PAK|L|1.00000|30.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400297|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400298|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:12|17/12/2558 19:30:12|Opass Chaisiri : 0892067304
400299|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400300|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400301|DR|L|1.00000|18.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400302|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400303|DR|L|1.00000|209.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400304|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400305|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400306|PAK|L|1000.00000|11352.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400307|EA|L|100.00000|31.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400308|DR|L|10.00000|2087.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400309|DR|L|10.00000|2049.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400310|DR|L|10.00000|2047.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400311|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400312|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400313|DR|L|1.00000|200.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400314|BOT|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
400315|KAN|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
